20,18,6,11,11,9,4,3,2,5,4,3,1,1,0,1,0,6,0,3,0,1,0,0,0,2,0,0,1,0,1,1,2,0,6,0,4,0,4,4,0,0,1,0,3,0,1,2,2,0,3,1,0,1,2,0,0,4,0,2,2,2,6,0,3,2,1,5,0,1
9,8,3,3,1,1,0,1,2,1,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,3,0,3,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,3,0,2,0,0,0,0,0,0,1
20,11,10,6,27,9,2,3,3,3,2,1,0,2,3,1,1,0,13,2,1,3,1,5,5,4,1,2,1,1,4,4,1,7,0,0,2,2,0,1,3,0,0,1,0,5,3,0,1,5,0,0,0,0,1,2,1,0,6,2,1,4,1,0,0,0,0,0,0,1
3,9,7,5,4,4,4,1,1,2,1,1,2,1,0,0,2,1,0,3,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,2,0,1,0,2,1,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,1,2,0,0,0,2,0,1,0
15,5,3,3,16,4,2,1,0,1,2,0,3,2,0,0,2,0,3,1,1,0,3,2,2,5,1,1,2,1,0,2,1,3,0,2,0,0,0,1,3,2,3,2,2,5,1,1,0,1,0,0,3,0,1,1,0,0,3,0,1,1,0,0,1,0,1,0,0,1
2,2,4,0,1,2,0,0,0,1,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,4,0,1,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0
14,3,3,6,16,6,1,2,2,3,4,1,2,2,2,1,1,2,2,4,1,1,3,1,5,6,0,4,1,0,5,1,2,2,3,0,0,1,1,1,2,2,1,1,1,1,5,1,1,2,0,2,1,0,1,1,1,2,0,0,2,3,1,2,0,0,0,0,2,1
7,10,0,5,8,3,6,1,0,2,2,1,0,2,0,1,0,0,1,0,2,0,3,0,0,0,0,3,2,1,0,0,1,0,1,0,0,2,1,3,0,0,2,0,4,0,0,2,0,0,0,0,0,0,3,0,0,4,1,0,1,1,4,2,5,0,2,0,0,3
7,2,3,3,9,1,0,0,1,1,0,2,4,1,2,1,5,0,3,2,0,0,0,1,1,2,7,1,0,0,0,1,2,1,1,1,0,0,0,0,2,0,0,2,1,2,2,0,0,2,1,0,1,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1
2,12,6,7,4,3,3,4,1,2,4,2,0,5,1,3,2,0,0,2,5,0,2,1,1,1,1,6,0,5,0,1,2,1,2,1,2,0,3,1,0,4,6,1,1,0,0,2,1,0,1,1,1,0,3,0,0,2,3,2,0,1,2,1,2,4,0,1,0,2
10,8,2,6,2,8,5,2,2,2,1,5,0,2,0,1,0,6,0,2,0,1,5,0,0,2,0,1,0,1,0,0,2,0,2,0,2,0,0,1,0,1,0,0,2,1,1,2,4,0,3,1,1,1,2,0,0,3,1,1,4,1,2,3,0,5,1,2,0,3
16,6,7,3,12,11,4,3,1,1,0,1,9,2,4,1,4,2,4,2,2,0,0,3,1,4,1,2,0,2,0,1,2,0,4,1,0,1,1,0,0,2,0,3,0,2,5,0,2,1,1,0,1,0,1,2,1,2,3,1,0,0,2,1,0,1,0,0,1,0
1,0,0,1,3,1,6,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,0,4,1,1,0,0,0,0,1
0,1,4,3,6,0,0,0,0,0,1,0,3,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,6,1,1,0,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,1,0,6,0
12,3,6,2,6,8,1,0,1,0,0,1,2,0,3,3,7,0,2,2,0,1,0,3,3,1,1,0,0,0,1,2,0,1,2,1,0,0,0,0,2,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1
28,9,8,8,9,24,2,4,3,1,4,1,9,2,6,9,7,0,6,1,1,9,7,0,7,3,4,9,0,3,6,5,3,2,2,3,1,2,0,1,0,4,1,0,0,1,4,1,2,1,0,1,2,0,3,1,1,1,2,2,0,7,0,0,0,1,0,0,2,2
1,3,1,3,1,3,0,1,1,0,1,0,1,0,2,0,0,0,2,0,1,1,0,3,7,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19,8,4,4,6,5,4,0,3,1,2,3,0,1,1,2,2,1,0,0,1,2,0,0,0,7,0,0,0,1,0,0,4,0,3,0,0,2,1,0,0,1,1,0,1,0,0,2,4,0,0,0,1,2,1,1,0,0,0,0,2,2,2,2,0,0,1,0,0,1
3,1,2,1,1,2,1,1,1,0,0,0,0,1,0,1,0,1,0,3,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,1,1,0,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,5,0,2,1,2,2,0,0
10,9,7,5,9,6,4,2,0,1,2,2,0,2,2,2,2,1,1,5,0,2,0,0,1,1,1,1,2,0,0,1,1,0,0,3,1,3,2,1,1,1,2,2,4,0,1,0,0,2,0,1,0,0,2,0,0,1,3,1,0,2,1,0,0,1,0,2,6,1
5,3,3,2,4,1,4,2,0,0,1,0,1,0,0,1,0,2,0,0,0,3,1,1,3,0,1,0,0,1,0,0,2,6,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0
14,6,4,8,8,10,1,4,2,1,2,1,7,5,7,9,6,1,3,1,0,8,3,1,1,3,2,2,1,2,3,0,0,1,0,0,0,1,1,0,1,0,0,4,0,0,2,0,2,2,0,2,4,0,2,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
3,4,0,0,2,4,8,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,3,2,2,0,0,3,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,3,0,2,3,0,1,0,0,0,6,0,2,0,1,3,1,0,0,1,0,0,1
9,2,3,1,11,3,1,1,3,0,0,0,0,0,5,2,0,2,2,2,0,1,0,5,3,2,0,0,0,0,3,1,0,0,0,4,1,0,0,1,2,0,0,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10,5,2,3,3,4,2,1,3,3,1,4,0,0,0,0,2,8,0,0,0,2,0,0,0,3,0,4,0,0,0,0,1,1,1,0,2,1,2,1,0,0,1,0,3,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,2,5,2,0,0,1,0,2,0,2
10,5,6,14,9,1,2,0,0,0,0,0,3,1,2,4,1,0,1,2,0,1,0,4,0,1,0,0,0,1,1,1,0,3,0,0,0,1,1,0,3,0,0,3,1,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,4,0
1,4,2,2,2,7,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,1,0,1
7,8,4,11,4,8,3,2,3,2,0,3,0,1,0,2,1,0,0,2,2,2,1,0,1,2,0,0,0,3,0,2,1,0,1,1,4,0,1,2,0,3,2,0,1,0,0,0,2,0,1,1,0,0,1,0,0,4,2,1,1,0,0,0,1,1,1,2,1,0
0,6,4,4,3,1,3,1,0,0,0,0,0,2,0,0,0,2,0,2,2,1,0,0,1,0,0,0,1,4,0,0,1,0,0,0,1,2,1,2,0,0,7,1,6,0,0,1,1,1,2,0,0,0,0,0,1,5,1,1,1,0,4,0,0,1,3,1,0,0
4,14,2,2,2,0,3,0,0,3,1,2,0,0,0,0,0,1,1,4,2,0,0,0,0,1,0,2,1,0,0,0,0,0,1,2,1,1,1,0,0,0,2,0,5,0,0,1,0,0,1,0,0,0,2,0,0,2,2,3,2,2,3,2,0,4,4,1,0,2
2,1,4,3,5,2,4,2,0,0,3,2,1,2,2,1,1,0,1,2,0,0,1,4,0,0,2,0,0,3,2,1,0,0,0,16,1,0,0,0,6,0,0,1,0,4,0,0,0,3,0,0,1,0,0,1,2,0,5,1,0,0,0,0,1,1,0,0,4,1
2,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,0,2
0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
0,2,3,5,3,2,0,1,0,1,0,0,1,2,0,0,1,0,2,1,0,0,0,3,1,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,1,0,1,1,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,12,6,0,0,2,2,3,3,3,1,3,0,2,1,0,0,4,0,3,2,0,1,1,1,0,0,1,3,3,0,0,0,0,2,0,0,2,8,1,1,0,6,0,2,0,0,1,2,0,1,0,1,0,2,0,0,1,1,0,1,0,4,1,3,1,3,4,1,2
1,3,2,2,3,1,1,0,0,0,1,0,1,2,2,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0
3,2,5,1,5,3,3,0,0,0,0,0,2,0,1,0,0,1,2,0,0,1,0,2,3,4,1,0,0,1,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
4,9,1,0,2,4,4,2,2,3,2,5,0,0,0,1,0,3,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,3,1,0,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,3,0,2,0,0,6,1,3,1,2,2,0,4
11,17,2,1,2,5,3,2,1,3,4,2,1,0,0,0,0,5,0,5,5,1,2,0,0,1,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,1,1,0,0,1,1,1,0,0,3,2,0,0,1,0,0,1
6,6,11,2,11,0,1,1,1,1,0,0,1,3,2,2,1,1,0,1,1,1,1,2,0,2,2,0,0,1,1,1,0,0,1,2,0,1,2,0,4,1,0,3,0,2,0,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0
8,5,4,1,1,3,2,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,1,0,1
10,3,3,1,1,3,1,1,2,0,4,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
5,0,0,1,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,0,0,1,0,1,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,1,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
2,6,3,2,3,4,3,0,2,0,2,2,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,0,2,0,5,2,0,1,0,0,6,0,6,0,0,1,1,0,1,0,0,2,0,0,1,4,1,0,0,0,5,1,0,1,2,1,0,3
4,1,4,1,3,1,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
6,2,8,4,6,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
5,6,1,0,3,2,7,3,3,0,2,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,1,0,0,0,5,0,0,0,0,0,2,0,1,2,1,0,0,3,0,0,0,0,5,1,1,0,0,1,0,0
5,4,6,3,5,4,1,1,1,1,0,1,1,6,2,1,0,2,0,2,2,2,2,0,2,2,2,0,1,1,0,0,0,0,1,0,0,5,4,0,3,1,2,0,3,1,1,0,1,0,1,0,0,0,0,0,0,2,3,3,0,1,1,0,1,1,0,0,6,0
1,4,0,2,1,0,4,1,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,6,0,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,6,0,1
3,8,5,3,2,4,0,0,1,0,6,2,0,0,0,0,0,0,0,2,2,2,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,1,1,0
4,4,1,2,4,4,0,0,0,1,0,0,1,0,2,2,0,0,0,2,0,1,1,0,0,9,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,1,0,0
3,3,4,3,2,3,9,2,0,0,0,1,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,3,0,1,0,0,0,0,1,0,2,3,1,6,0,0,2,0,0,1,0,0,1,0,0,0,4,1,1,1,0,5,1,5,0,4,3,0,6
1,5,0,0,1,4,4,1,1,1,1,0,0,0,0,1,0,4,1,1,0,1,1,0,0,3,0,1,2,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,3,0,1,1,2,0,0,2,1,1,1,0,0,1,0,0,0,2,3,1,0,0,1,0,0,1
5,15,5,7,8,4,18,6,2,3,5,4,3,0,0,2,0,10,0,5,2,0,1,0,2,0,0,1,2,4,0,0,2,0,3,0,3,5,4,6,0,1,4,0,9,0,0,6,1,1,1,0,1,2,1,0,0,2,0,5,3,1,7,2,4,6,5,6,0,5
7,10,2,5,3,3,3,2,1,1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,3,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,3,0,0,0,1
0,13,1,0,2,1,9,2,1,2,2,1,0,4,0,0,0,9,0,7,1,0,0,1,0,0,1,0,5,4,0,2,2,0,1,1,1,0,0,4,0,2,4,1,4,0,0,0,0,0,2,0,0,1,2,0,0,1,0,2,3,0,3,0,0,1,0,4,0,0
4,8,2,4,4,1,7,0,0,2,6,3,0,2,0,0,0,5,0,3,1,0,2,0,0,1,0,1,3,3,0,0,1,0,0,0,3,0,2,1,1,1,5,0,3,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,2,0,4,1,5,0,2,1,0,4
8,6,14,5,11,3,2,2,0,1,1,0,3,4,1,2,1,0,2,2,0,3,0,3,1,1,0,0,0,8,0,3,1,1,0,4,0,2,3,0,8,0,1,0,1,4,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,2,6,0
12,5,1,0,3,5,8,3,3,1,4,2,0,0,1,1,0,7,0,2,0,0,2,0,1,0,1,2,3,1,1,0,0,0,1,0,2,0,2,5,0,1,3,1,4,0,0,1,0,1,1,1,1,1,2,0,1,3,0,1,1,0,7,1,5,0,1,4,0,2
